State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"Western Australia","Total","TOTAL","Monthly","Ghana","May-2014",3095.175,
"Western Australia","Total","TOTAL","Monthly","Mali","Aug-2013",1228.689,
"Western Australia","Total","TOTAL","Monthly","Mali","Sep-2013",2798.768,
"Western Australia","Total","TOTAL","Monthly","Mali","Oct-2013",634.27,
"Western Australia","Total","TOTAL","Monthly","Mali","Nov-2013",1026.598,
"Western Australia","Total","TOTAL","Monthly","Mali","Dec-2013",890.244,
"Western Australia","Total","TOTAL","Monthly","Mali","Jan-2014",883.586,
"Western Australia","Total","TOTAL","Monthly","Mali","Feb-2014",930.456,
"Western Australia","Total","TOTAL","Monthly","Mali","Mar-2014",604.298,
"Western Australia","Total","TOTAL","Monthly","Mali","Apr-2014",270.13,
"Western Australia","Total","TOTAL","Monthly","Mali","May-2014",935.894,
"Western Australia","Total","TOTAL","Monthly","Madagascar","Aug-2013",257.789,
"Western Australia","Total","TOTAL","Monthly","Madagascar","Sep-2013",130.263,
"Western Australia","Total","TOTAL","Monthly","Madagascar","Oct-2013",1720.395,
"Western Australia","Total","TOTAL","Monthly","Madagascar","Nov-2013",358.489,
"Western Australia","Total","TOTAL","Monthly","Madagascar","Dec-2013",1805.877,
"Western Australia","Total","TOTAL","Monthly","Madagascar","Jan-2014",3554.586,
"Western Australia","Total","TOTAL","Monthly","Madagascar","Feb-2014",201.682,
"Western Australia","Total","TOTAL","Monthly","Madagascar","Mar-2014",254.16,
"Western Australia","Total","TOTAL","Monthly","Madagascar","Apr-2014",460.735,
"Western Australia","Total","TOTAL","Monthly","Madagascar","May-2014",1612.086,
"Western Australia","Total","TOTAL","Monthly","Norfolk Island","Oct-2013",0.133,
"Western Australia","Total","TOTAL","Monthly","Norfolk Island","Dec-2013",15.324,
"Western Australia","Total","TOTAL","Monthly","Norfolk Island","Jan-2014",3.702,
"Western Australia","Total","TOTAL","Monthly","Norfolk Island","Feb-2014",1.002,
"Western Australia","Total","TOTAL","Monthly","Norfolk Island","May-2014",4.066,
"Western Australia","Total","TOTAL","Monthly","Norway","Aug-2013",3066.255,
"Western Australia","Total","TOTAL","Monthly","Norway","Sep-2013",1559.482,
"Western Australia","Total","TOTAL","Monthly","Norway","Oct-2013",472.303,
"Western Australia","Total","TOTAL","Monthly","Norway","Nov-2013",5438.065,
"Western Australia","Total","TOTAL","Monthly","Norway","Dec-2013",1007.852,
"Western Australia","Total","TOTAL","Monthly","Norway","Jan-2014",2104.582,
"Western Australia","Total","TOTAL","Monthly","Norway","Feb-2014",2463.387,
"Western Australia","Total","TOTAL","Monthly","Norway","Mar-2014",14248.662,
"Western Australia","Total","TOTAL","Monthly","Norway","Apr-2014",884.29,
"Western Australia","Total","TOTAL","Monthly","Norway","May-2014",547.559,
"Western Australia","Total","TOTAL","Monthly","Oman","Aug-2013",1046.49,
"Western Australia","Total","TOTAL","Monthly","Oman","Sep-2013",1867.199,
"Western Australia","Total","TOTAL","Monthly","Oman","Oct-2013",2580.228,
"Western Australia","Total","TOTAL","Monthly","Oman","Nov-2013",1445.405,
"Western Australia","Total","TOTAL","Monthly","Oman","Dec-2013",1824.348,
"Western Australia","Total","TOTAL","Monthly","Oman","Jan-2014",547.978,
"Western Australia","Total","TOTAL","Monthly","Oman","Feb-2014",1556.815,
"Western Australia","Total","TOTAL","Monthly","Oman","Mar-2014",1459.795,
"Western Australia","Total","TOTAL","Monthly","Oman","Apr-2014",956.929,
"Western Australia","Total","TOTAL","Monthly","Oman","May-2014",1610.283,
