State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"Victoria","Total","TOTAL","Monthly","Nicaragua","Sep-2013",7.775,
"Victoria","Total","TOTAL","Monthly","Nicaragua","Nov-2013",2.042,
"Victoria","Total","TOTAL","Monthly","Nicaragua","Dec-2013",16.737,
"Victoria","Total","TOTAL","Monthly","Nicaragua","Feb-2014",2.245,
"Victoria","Total","TOTAL","Monthly","Nicaragua","Apr-2014",2.82,
"Victoria","Total","TOTAL","Monthly","Nicaragua","May-2014",5.58,
"Victoria","Total","TOTAL","Monthly","Norfolk Island","Aug-2013",48.652,
"Victoria","Total","TOTAL","Monthly","Norfolk Island","Sep-2013",8.137,
"Victoria","Total","TOTAL","Monthly","Norfolk Island","Oct-2013",60.098,
"Victoria","Total","TOTAL","Monthly","Norfolk Island","Nov-2013",46.538,
"Victoria","Total","TOTAL","Monthly","Norfolk Island","Dec-2013",80.293,
"Victoria","Total","TOTAL","Monthly","Norfolk Island","Jan-2014",21.553,
"Victoria","Total","TOTAL","Monthly","Norfolk Island","Feb-2014",33.721,
"Victoria","Total","TOTAL","Monthly","Norfolk Island","Mar-2014",33.122,
"Victoria","Total","TOTAL","Monthly","Norfolk Island","Apr-2014",27.948,
"Victoria","Total","TOTAL","Monthly","Norfolk Island","May-2014",47.837,
"Victoria","Total","TOTAL","Monthly","Norway","Aug-2013",952.324,
"Victoria","Total","TOTAL","Monthly","Norway","Sep-2013",263.478,
"Victoria","Total","TOTAL","Monthly","Norway","Oct-2013",531.1,
"Victoria","Total","TOTAL","Monthly","Norway","Nov-2013",144.918,
"Victoria","Total","TOTAL","Monthly","Norway","Dec-2013",329.962,
"Victoria","Total","TOTAL","Monthly","Norway","Jan-2014",109.938,
"Victoria","Total","TOTAL","Monthly","Norway","Feb-2014",689.054,
"Victoria","Total","TOTAL","Monthly","Norway","Mar-2014",420.768,
"Victoria","Total","TOTAL","Monthly","Norway","Apr-2014",220.64,
"Victoria","Total","TOTAL","Monthly","Norway","May-2014",1641.574,
"Victoria","Total","TOTAL","Monthly","Oman","Aug-2013",11503.237,
"Victoria","Total","TOTAL","Monthly","Oman","Sep-2013",9382.097,
"Victoria","Total","TOTAL","Monthly","Oman","Oct-2013",14889.061,
"Victoria","Total","TOTAL","Monthly","Oman","Nov-2013",12481.936,
"Victoria","Total","TOTAL","Monthly","Oman","Dec-2013",26324.063,
"Victoria","Total","TOTAL","Monthly","Oman","Jan-2014",6313.879,
"Victoria","Total","TOTAL","Monthly","Oman","Feb-2014",8867.874,
"Victoria","Total","TOTAL","Monthly","Oman","Mar-2014",11280.774,
"Victoria","Total","TOTAL","Monthly","Oman","Apr-2014",19158.785,
"Victoria","Total","TOTAL","Monthly","Oman","May-2014",25674.598,
"Victoria","Total","TOTAL","Monthly","Pakistan","Aug-2013",7800.037,
"Victoria","Total","TOTAL","Monthly","Pakistan","Sep-2013",9508.759,
"Victoria","Total","TOTAL","Monthly","Pakistan","Oct-2013",6083.966,
"Victoria","Total","TOTAL","Monthly","Pakistan","Nov-2013",10490.714,
"Victoria","Total","TOTAL","Monthly","Pakistan","Dec-2013",9601.837,
"Victoria","Total","TOTAL","Monthly","Pakistan","Jan-2014",6016.814,
"Victoria","Total","TOTAL","Monthly","Pakistan","Feb-2014",18156.787,
"Victoria","Total","TOTAL","Monthly","Pakistan","Mar-2014",51639.508,
"Victoria","Total","TOTAL","Monthly","Pakistan","Apr-2014",3983.528,
"Victoria","Total","TOTAL","Monthly","Pakistan","May-2014",4359.787,
"Victoria","Total","TOTAL","Monthly","Peru","Aug-2013",577.799,
"Victoria","Total","TOTAL","Monthly","Peru","Sep-2013",1137.527,
"Victoria","Total","TOTAL","Monthly","Peru","Oct-2013",1016.417,
"Victoria","Total","TOTAL","Monthly","Peru","Nov-2013",649.493,
"Victoria","Total","TOTAL","Monthly","Peru","Dec-2013",1060.315,
"Victoria","Total","TOTAL","Monthly","Peru","Jan-2014",366.41,
"Victoria","Total","TOTAL","Monthly","Peru","Feb-2014",1485.182,
"Victoria","Total","TOTAL","Monthly","Peru","Mar-2014",2777.182,
"Victoria","Total","TOTAL","Monthly","Peru","Apr-2014",625.985,
"Victoria","Total","TOTAL","Monthly","Peru","May-2014",1210.572,
"Victoria","Total","TOTAL","Monthly","Paraguay","Aug-2013",22.742,
"Victoria","Total","TOTAL","Monthly","Paraguay","Sep-2013",11.46,
"Victoria","Total","TOTAL","Monthly","Paraguay","Oct-2013",51.758,
"Victoria","Total","TOTAL","Monthly","Paraguay","Nov-2013",28.571,
"Victoria","Total","TOTAL","Monthly","Paraguay","Dec-2013",14.755,
"Victoria","Total","TOTAL","Monthly","Paraguay","Jan-2014",14.971,
"Victoria","Total","TOTAL","Monthly","Paraguay","Feb-2014",28.26,
"Victoria","Total","TOTAL","Monthly","Paraguay","Apr-2014",8.714,
"Victoria","Total","TOTAL","Monthly","Paraguay","May-2014",23.879,
"Victoria","Total","TOTAL","Monthly","Samoa (American)","Aug-2013",248.158,
"Victoria","Total","TOTAL","Monthly","Samoa (American)","Sep-2013",245.438,
"Victoria","Total","TOTAL","Monthly","Samoa (American)","Oct-2013",257.758,
"Victoria","Total","TOTAL","Monthly","Samoa (American)","Nov-2013",167.591,
"Victoria","Total","TOTAL","Monthly","Samoa (American)","Dec-2013",265.807,
"Victoria","Total","TOTAL","Monthly","Samoa (American)","Jan-2014",184.171,
"Victoria","Total","TOTAL","Monthly","Samoa (American)","Feb-2014",145.752,
"Victoria","Total","TOTAL","Monthly","Samoa (American)","Mar-2014",145.481,
"Victoria","Total","TOTAL","Monthly","Samoa (American)","Apr-2014",49.849,
"Victoria","Total","TOTAL","Monthly","Samoa (American)","May-2014",167.371,
"Victoria","Total","TOTAL","Monthly","Spain","Aug-2013",5406.106,
"Victoria","Total","TOTAL","Monthly","Spain","Sep-2013",4433.036,
"Victoria","Total","TOTAL","Monthly","Spain","Oct-2013",6197.409,
"Victoria","Total","TOTAL","Monthly","Spain","Nov-2013",3557.69,
"Victoria","Total","TOTAL","Monthly","Spain","Dec-2013",3286.971,
"Victoria","Total","TOTAL","Monthly","Spain","Jan-2014",2580.41,
"Victoria","Total","TOTAL","Monthly","Spain","Feb-2014",7000.419,
"Victoria","Total","TOTAL","Monthly","Spain","Mar-2014",7872.015,
"Victoria","Total","TOTAL","Monthly","Spain","Apr-2014",5706.629,
"Victoria","Total","TOTAL","Monthly","Spain","May-2014",6894.703,
"Victoria","Total","TOTAL","Monthly","St. Helena","Feb-2014",13.7,
"Victoria","Total","TOTAL","Monthly","St. Helena","May-2014",4.551,
"Victoria","Total","TOTAL","Monthly","Taiwan","Aug-2013",43084.376,
"Victoria","Total","TOTAL","Monthly","Taiwan","Sep-2013",47309.62,
