State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"Tasmania","Total","TOTAL","Monthly","Hong Kong (SAR of China)","Jan-2014",14211.837,
"Tasmania","Total","TOTAL","Monthly","Hong Kong (SAR of China)","Feb-2014",18331.564,
"Tasmania","Total","TOTAL","Monthly","Hong Kong (SAR of China)","Mar-2014",13374.027,
"Tasmania","Total","TOTAL","Monthly","Hong Kong (SAR of China)","Apr-2014",11090.193,
"Tasmania","Total","TOTAL","Monthly","Hong Kong (SAR of China)","May-2014",13497.987,
"Tasmania","Total","TOTAL","Monthly","India","Aug-2013",41878.205,
"Tasmania","Total","TOTAL","Monthly","India","Sep-2013",32182.404,
"Tasmania","Total","TOTAL","Monthly","India","Oct-2013",23793.358,
"Tasmania","Total","TOTAL","Monthly","India","Nov-2013",38059.773,
"Tasmania","Total","TOTAL","Monthly","India","Dec-2013",9292.622,
"Tasmania","Total","TOTAL","Monthly","India","Jan-2014",7205.161,
"Tasmania","Total","TOTAL","Monthly","India","Feb-2014",24353.837,
"Tasmania","Total","TOTAL","Monthly","India","Mar-2014",5039.225,
"Tasmania","Total","TOTAL","Monthly","India","Apr-2014",4948.5,
"Tasmania","Total","TOTAL","Monthly","India","May-2014",4446.339,
"Tasmania","Total","TOTAL","Monthly","Kiribati","Sep-2013",2.3,
"Tasmania","Total","TOTAL","Monthly","Kiribati","Oct-2013",6.357,
"Tasmania","Total","TOTAL","Monthly","Kiribati","Feb-2014",0.91,
"Tasmania","Total","TOTAL","Monthly","Kiribati","Apr-2014",0.83,
"Tasmania","Total","TOTAL","Monthly","Kuwait","Aug-2013",2.594,
"Tasmania","Total","TOTAL","Monthly","Kuwait","Sep-2013",5.17,
"Tasmania","Total","TOTAL","Monthly","Kuwait","Oct-2013",133.15,
"Tasmania","Total","TOTAL","Monthly","Kuwait","Nov-2013",12.652,
"Tasmania","Total","TOTAL","Monthly","Kuwait","Dec-2013",478.649,
"Tasmania","Total","TOTAL","Monthly","Kuwait","Jan-2014",67.876,
"Tasmania","Total","TOTAL","Monthly","Kuwait","Feb-2014",406.731,
"Tasmania","Total","TOTAL","Monthly","Kuwait","Mar-2014",164.811,
"Tasmania","Total","TOTAL","Monthly","Kuwait","Apr-2014",1295.484,
"Tasmania","Total","TOTAL","Monthly","Kuwait","May-2014",260.101,
"Tasmania","Total","TOTAL","Monthly","Lebanon","Mar-2014",7.925,
"Tasmania","Total","TOTAL","Monthly","Micronesia Fed States of","Jan-2014",0.39,
"Tasmania","Total","TOTAL","Monthly","Korea, Republic of","Aug-2013",16814.524,
"Tasmania","Total","TOTAL","Monthly","Korea, Republic of","Sep-2013",5325.032,
"Tasmania","Total","TOTAL","Monthly","Korea, Republic of","Oct-2013",1307.122,
"Tasmania","Total","TOTAL","Monthly","Korea, Republic of","Nov-2013",2525.99,
"Tasmania","Total","TOTAL","Monthly","Korea, Republic of","Dec-2013",8118.727,
"Tasmania","Total","TOTAL","Monthly","Korea, Republic of","Jan-2014",8447.018,
"Tasmania","Total","TOTAL","Monthly","Korea, Republic of","Feb-2014",4923.126,
"Tasmania","Total","TOTAL","Monthly","Korea, Republic of","Mar-2014",9527.098,
"Tasmania","Total","TOTAL","Monthly","Korea, Republic of","Apr-2014",15087.244,
"Tasmania","Total","TOTAL","Monthly","Korea, Republic of","May-2014",7024.157,
"Tasmania","Total","TOTAL","Monthly","Senegal","Apr-2014",121.619,
"Tasmania","Total","TOTAL","Monthly","Sri Lanka","Aug-2013",135.233,
"Tasmania","Total","TOTAL","Monthly","Sri Lanka","Sep-2013",1579.756,
"Tasmania","Total","TOTAL","Monthly","Sri Lanka","Oct-2013",1830.898,
"Tasmania","Total","TOTAL","Monthly","Sri Lanka","Nov-2013",4678.485,
"Tasmania","Total","TOTAL","Monthly","Sri Lanka","Dec-2013",884.728,
"Tasmania","Total","TOTAL","Monthly","Sri Lanka","Jan-2014",6379.673,
"Tasmania","Total","TOTAL","Monthly","Sri Lanka","Feb-2014",3726.146,
"Tasmania","Total","TOTAL","Monthly","Sri Lanka","Mar-2014",3144.815,
"Tasmania","Total","TOTAL","Monthly","Sri Lanka","Apr-2014",3490.953,
"Tasmania","Total","TOTAL","Monthly","Sri Lanka","May-2014",3325.756,
"Tasmania","Total","TOTAL","Monthly","United States of America","Aug-2013",11881.418,
"Tasmania","Total","TOTAL","Monthly","United States of America","Sep-2013",8831.85,
"Tasmania","Total","TOTAL","Monthly","United States of America","Oct-2013",7115.85,
"Tasmania","Total","TOTAL","Monthly","United States of America","Nov-2013",12890.539,
"Tasmania","Total","TOTAL","Monthly","United States of America","Dec-2013",12227.184,
"Tasmania","Total","TOTAL","Monthly","United States of America","Jan-2014",8168.883,
"Tasmania","Total","TOTAL","Monthly","United States of America","Feb-2014",7425.24,
"Tasmania","Total","TOTAL","Monthly","United States of America","Mar-2014",14963.598,
"Tasmania","Total","TOTAL","Monthly","United States of America","Apr-2014",13408.597,
"Tasmania","Total","TOTAL","Monthly","United States of America","May-2014",14140.088,
"Tasmania","Total","TOTAL","Monthly","Viet Nam","Aug-2013",8270.182,
"Tasmania","Total","TOTAL","Monthly","Viet Nam","Sep-2013",6892.646,
"Tasmania","Total","TOTAL","Monthly","Viet Nam","Oct-2013",9919.76,
"Tasmania","Total","TOTAL","Monthly","Viet Nam","Nov-2013",10060.374,
"Tasmania","Total","TOTAL","Monthly","Viet Nam","Dec-2013",11395.522,
"Tasmania","Total","TOTAL","Monthly","Viet Nam","Jan-2014",12656.548,
"Tasmania","Total","TOTAL","Monthly","Viet Nam","Feb-2014",10634.122,
"Tasmania","Total","TOTAL","Monthly","Viet Nam","Mar-2014",8843.985,
"Tasmania","Total","TOTAL","Monthly","Viet Nam","Apr-2014",11581.576,
"Tasmania","Total","TOTAL","Monthly","Viet Nam","May-2014",9535.767,
